ID,ScriptName,CityName,LocozationName,Culture,OwnerClan,IsCity
castle_village_KY2_2,安乐,安乐,{=OIi5cXVf}Anraku,saikai,,0
castle_village_KY3_1,垂水,垂水,{=1Fr3VoTo}Tarumizu,saikai,,0
castle_village_KY3_2,野方,野方,{=hLETw6Gd}Nogata,saikai,,0
castle_village_KY4_1,梅北,梅北,{=GKxseaL3}Umekita,saikai,,0
castle_village_KY4_2,财部,财部,{=NH7hv1F0}Takarabe,saikai,,0
castle_village_KY5_1,蒲生,蒲生,{=yIiSFFeh}Kamou,saikai,,0
castle_village_KY5_2,平松,平松,{=NahCzVBn}Hiramatsu,saikai,,0
castle_village_KY6_1,田尻,田尻,{=DHj4tjcO}Tajiri,saikai,,0
castle_village_KY6_2,坊津,坊津,{=J9ojWArl}Bonotsu,saikai,,0
castle_village_KY7_1,山川,山川,{=1PXeijMQ}Yamagawa,saikai,,0
castle_village_KY7_2,指宿,指宿,{=f1qlejME}Ibusuki,saikai,,0
castle_village_KY8_1,池岛,池岛,{=fCbUH9xs}Ikejima,saikai,,0
castle_village_KY8_2,白鸟,白鸟,{=ABY7N8bq}Shiratori,saikai,,0
castle_village_KY9_1,串木野,串木野,{=5cBCgUn1}Kushikino,saikai,,0
castle_village_KY9_2,藤川,藤川,{=fzrGQOuD}Fujikawa,saikai,,0
castle_village_KY10_1,阿久根,阿久根,{=FKAHnPeI}Akune,saikai,,0
castle_village_KY10_2,堂崎,堂崎,{=HT1TJQRB}Dozaki,saikai,,0
castle_village_KY11_1,酒谷,酒谷,{=cXYrWwnD}Sakatani,saikai,,0
castle_village_KY11_2,油津,油津,{=hih1prHh}Aburanotsu,saikai,,0
castle_village_KY12_1,镜洲,镜洲,{=JHhvCoXG}Kagamizu,saikai,,0
castle_village_KY12_2,曾井,曾井,{=o7OrcwcK}Soi,saikai,,0
castle_village_KY13_1,野尻,野尻,{=3DfoUkQy}Nojiri,saikai,,0
castle_village_KY13_2,三纳,三纳,{=UysYG0ST}Minou,saikai,,0
castle_village_KY14_1,盐见,盐见,{=qiAah3xb}Shiomi,saikai,,0
castle_village_KY14_2,阿形,阿形,{=8sz0tXhd}Agata,saikai,,0
castle_village_KY15_1,久米,久米,{=RnY20xbi}Kume,saikai,,0
castle_village_KY15_2,盐见,盐见,{=qiAah3xb}Taragi,saikai,,0
castle_village_KY16_1,羽月,羽月,{=7CLX8g0B}Hatsuki,saikai,,0
castle_village_KY16_2,牛屎院,牛屎院,{=UiKJPgNh}Ushikusoin,saikai,,0
castle_village_KY17_1,德渊津,德渊津,{=VtJMB9Su}Tokubuchitsu,saikai,,0
castle_village_KY17_2,佐敷,佐敷,{=MnzEGhcs}Sashiki,saikai,,0
castle_village_KY18_1,寺司浜,寺司浜,{=3E9YRaFR}Terajihama,saikai,,0
castle_village_KY18_2,千岁,千岁,{=TLZ8fwHD}Senzai,saikai,,0
castle_village_KY19_1,藤北,藤北,{=RJwm8sOR}Fujikita,saikai,,0
castle_village_KY19_2,一万田,一万田,{=OHnTDMNl}Ichimada,saikai,,0
castle_village_KY20_1,奈多,奈多,{=QsnLEOc2}Nata,saikai,,0
castle_village_KY20_2,高田,高田,{=GP8I3F8l}Takada,saikai,,0
castle_village_KY21_1,坂本,坂本,{=svF9a3AO}Sakamoto,saikai,,0
castle_village_KY21_2,石松,石松,{=dCD739MX}Ishimatsu,saikai,,0
castle_village_KY22_1,沟口,沟口,{=eBLaHjSJ}Mizoguchi,saikai,,0
castle_village_KY22_2,矢部,矢部,{=YIGWJwKV}Yabe,saikai,,0
castle_village_KY23_1,牧村,牧村,{=5OrsY3Wz}Maki,saikai,,0
castle_village_KY23_2,竹迫,竹迫,{=Ucg7oX28}Takaba,saikai,,0
castle_village_KY24_1,大仓山,大仓山,{=aopAmhHp}Okurayama,saikai,,0
castle_village_KY24_2,副田,副田,{=XqBNIq9G}Soeda,saikai,,0
castle_village_KY25_1,门司,门司,{=0QTdZKo2}Moji,saikai,,0
castle_village_KY25_2,长野,长野,{=aALll4Gm}Nagano,saikai,,0
castle_village_KY26_1,鹿江,鹿江,{=qTl7CJAl}Kanoe,saikai,,0
castle_village_KY26_2,崎村,崎村,{=5u0Pc117}Sakimura,saikai,,0
castle_village_KY27_1,千布,千布,{=SBckHhdZ}Chifu,saikai,,0
castle_village_KY27_2,今山,今山,{=2lDJWmDh}Imayama,saikai,,0
castle_village_KY28_1,迫间,迫间,{=TMiJJOHo}Hazama,saikai,,0
castle_village_KY28_2,晴气,晴气,{=kYDrfyq9}Haruke,saikai,,0
castle_village_KY29_1,岩松,岩松,{=nBaMGgNo}Iwamatsu,saikai,,0
castle_village_KY29_2,长崎,长崎,{=b7yO79tn}Nagasaki,saikai,,0
castle_village_KY30_1,小岛,小岛,{=0AIh4sLQ}Ojima,saikai,,0
castle_village_KY30_2,杵岛,杵岛,{=pyqR4PGc}Kishima,saikai,,0
castle_village_KY31_1,益城,益城,{=j1XEMyqn}Mashiki,saikai,,0
castle_village_KY31_2,宇土,宇土,{=Tr73jAZQ}Udo,saikai,,0
castle_village_KY32_1,坚志田,坚志田,{=y19oi5PN}Katashida,saikai,,0
castle_village_KY32_2,小佐,小佐,{=ROS1fAAN}Kosa,saikai,,0
village_SHI1_1,柏岛,柏岛,{=r2zh2zgG}Kashiwajima,nankai,,0
village_SHI1_2,清水,清水,{=htHL9YA2}Shimizu,nankai,,0
village_SHI1_3,入野,入野,{=v1JzXhFl}Irino,nankai,,0
village_SHI2_1,板岛,板岛,{=nP4eDvur}Itashima,nankai,,0
village_SHI2_2,八幡浜,八幡浜,{=5RlNrax2}Yawatahama,nankai,,0
village_SHI2_3,法华津,法华津,{=Y3U6iVbc}Hoketsu,nankai,,0
village_SHI4_1,荏原,荏原,{=cOkHyAGW}Ebara,nankai,,0
village_SHI4_2,正木,正木,{=nlTcnzDH}Masaki,nankai,,0
village_SHI4_3,三津浜,三津浜,{=wQMWYpmM}Mitsuhama,nankai,,0
village_SHI5_1,浦户,浦户,{=q6ybFEVI}Urado,nankai,,0
village_SHI5_2,本山,本山,{=7XDTcaQb}Motoyama,nankai,,0
village_SHI5_3,香宗,香宗,{=nmm8Bu6b}Kouso,nankai,,0
village_SHI6_1,仁尾,仁尾,{=AnrHVvKK}Nio,nankai,,0
village_SHI6_2,多度津,多度津,{=aMpkMmHq}Tadotsu,nankai,,0
village_SHI7_1,立花,立花,{=ku69fD7c}Tachibana,nankai,,0
village_SHI7_2,平岛,平岛,{=x0ujuUWA}Hirashima,nankai,,0
village_SHI7_3,结城,结城,{=vOc88PUp}Yuki,nankai,,0
castle_village_SHI1_1,与津,与津,{=k2dvsiaD}Yotsu,nankai,,0
castle_village_SHI1_2,须崎,须崎,{=nAzazSPE}Susaki,nankai,,0
castle_village_SHI2_1,长浜,长浜,{=Z6IR3pmc}Nagahama,nankai,,0
castle_village_SHI2_2,内子,内子,{=kPVN94M0}Uchiko,nankai,,0
castle_village_SHI3_1,深浦,深浦,{=IOanxV4Y}Fukaura,nankai,,0
castle_village_SHI3_2,宿毛,宿毛,{=zmnn621o}Sukumo,nankai,,0
castle_village_SHI4_1,今治,今治,{=VtFXe1Li}Imabari,nankai,,0
castle_village_SHI4_2,大浦,大浦,{=FmvBJPlM}Oura,nankai,,0
castle_village_SHI5_1,伊野,伊野,{=Tz4Dextk}Ino,nankai,,0
castle_village_SHI5_2,宇佐,宇佐,{=Dt7tVVZ2}Usa,nankai,,0
castle_village_SHI6_1,新居浜,新居浜,{=jdzhgkfo}Niihama,nankai,,0
castle_village_SHI6_2,川之江,川之江,{=NR5KAE14}Kawanoe,nankai,,0
castle_village_SHI7_1,马路,马路,{=3Gtl1ZWV}Umaji,nankai,,0
castle_village_SHI7_2,州津,州津,{=Ydi2eMWL}Shuzu,nankai,,0
castle_village_SHI8_1,井之口,井之口,{=FMZ0ghV3}Inoguchi,nankai,,0
castle_village_SHI8_2,奈半利,奈半利,{=NbT4Swom}Nahari,nankai,,0
castle_village_SHI9_1,室津,室津,{=BwdDTePk}Murotsu,nankai,,0
castle_village_SHI9_2,甲浦,甲浦,{=tC73LOrW}Kannoura,nankai,,0
castle_village_SHI10_1,香西,香西,{=hxnWpK6g}Kozai,nankai,,0
castle_village_SHI10_2,志度,志度,{=hE6MmVcF}Shido,nankai,,0
castle_village_SHI11_1,别宫,别宫,{=5Y2Acdc9}Bekku,nankai,,0
castle_village_SHI11_2,小松岛,小松岛,{=yMHAPvF7}Komatsushima,nankai,,0
village_TOHO1_1,神指,神指,{=qZJxFCAP}Kouzashi,ou,,0
village_TOHO1_2,新宫,新宫,{=lUgrIbsy}Shingu,ou,,0
village_TOHO1_3,先川,先川,{=x3I1aFDf}Sakigawa,ou,,0
village_TOHO2_1,长井,长井,{=ucQBmrCG}Nagai,ou,,0
village_TOHO2_2,小松,小松,{=F5azEbwE}Komatsu,ou,,0
village_TOHO2_3,高畑,高畑,{=2vWUQEjx}Takahata,ou,,0
village_TOHO3_1,柏仓,柏仓,{=gaUB4BnH}Kashikura,ou,,0
village_TOHO3_2,成泽,成泽,{=df4bDfVc}Narisawa,ou,,0
village_TOHO3_3,岩波,岩波,{=tVLZhzFJ}Iwanami,ou,,0
village_TOHO4_1,桃生,桃生,{=uz57gbic}Monou,ou,,0
village_TOHO4_2,横浦,横浦,{=I7PkmB8a}Yokoura,ou,,0
village_TOHO4_3,萩浜,萩浜,{=7rgGkG5A}Hagihama,ou,,0
village_TOHO5_1,吹浦,吹浦,{=mv5V2ut6}Fukiura,ou,,0
village_TOHO5_2,龟崎,龟崎,{=HYWVIvb5}Kamegasaki,ou,,0
village_TOHO5_3,出羽尾浦,出羽尾浦,{=hMUcPr79}Dewa-Oura,ou,,0
village_TOHO6_1,胁本,胁本,{=31TCIXhh}Wakimoto,ou,,0
village_TOHO6_2,秋田滩,秋田滩,{=74v8alVP}Akitanada,ou,,0
village_TOHO6_3,丰岛,丰岛,{=H1j9IJpL}Toshima,ou,,0
village_TOHO7_1,奥濑,奥濑,{=REnRF8j7}Okuse,ou,,0
village_TOHO7_2,斗内,斗内,{=g5nOB4NF}Tonai,ou,,0
village_TOHO7_3,田子,田子,{=JD0A5H5Z}Tago,ou,,0
village_TOHO8_1,三厩,三厩,{=PUlURumW}Minmaya,ou,,0
village_TOHO8_2,矶松,矶松,{=fBj65a4D}Isomatsu,ou,,0
village_TOHO8_3,牛潟,牛潟,{=1SYbPUL2}Ushiogata,ou,,0
castle_village_TOHO1_1,关柴,关柴,{=bQNPHfvT}Sekishiba,ou,,0
castle_village_TOHO1_2,船冈,船冈,{=QaEH7Dir}Funaoka,ou,,0
castle_village_TOHO2_1,白津,白津,{=0nigus9o}Shirotsu,ou,,0
castle_village_TOHO2_2,猪苗代,猪苗代,{=DYJqFlFJ}Inawashiro,ou,,0
castle_village_TOHO3_1,足立,足立,{=PyJrv2Zi}Adachi,ou,,0
castle_village_TOHO3_2,二本松,二本松,{=6EjtiE1h}Nihonmatsu,ou,,0
castle_village_TOHO4_1,田村,田村,{=umB4cBex}Tamura,ou,,0
castle_village_TOHO4_2,郡山,郡山,{=YJwLUC98}Koriyama,ou,,0
castle_village_TOHO5_1,朝坂,朝坂,{=Epzs9bvB}Asaka,ou,,0
castle_village_TOHO5_2,岩濑,岩濑,{=gJ8oFcbF}Iwase,ou,,0
castle_village_TOHO6_1,白土,白土,{=uJ6CdWHi}Shirado,ou,,0
castle_village_TOHO6_2,船尾,船尾,{=7Hq10uGX}Funao,ou,,0
castle_village_TOHO7_1,草野,草野,{=i3yQgaJa}Kusano,ou,,0
castle_village_TOHO7_2,小高,小高,{=QF5ogRWa}Odaka,ou,,0
castle_village_TOHO8_1,挂田,挂田,{=C2H4DaQK}Kakeda,ou,,0
castle_village_TOHO8_2,中牟田,中牟田,{=6lW35QHG}Nakamuta,ou,,0
castle_village_TOHO9_1,西山,西山,{=QOPgjGHV}Nishiyama,ou,,0
castle_village_TOHO9_2,丸森,丸森,{=bD7XR9fp}Marumori,ou,,0
castle_village_TOHO10_1,坂津田,坂津田,{=FXqfnZn9}Sakatsuta,ou,,0
castle_village_TOHO10_2,亘理,亘理,{=ZwoRpuj0}Watari,ou,,0
castle_village_TOHO11_1,白岩,白岩,{=bK3dj8lF}Shiraiwa,ou,,0
castle_village_TOHO11_2,左泽,左泽,{=gBu1s21m}Aterazawa,ou,,0
castle_village_TOHO12_1,盐釜,盐釜,{=OMLWJ5Fr}Shiogama,ou,,0
castle_village_TOHO12_2,仙台,仙台,{=vsV1qXqp}Sendai,ou,,0
castle_village_TOHO13_1,大平,大平,{=FvBaL0TE}Ohira,ou,,0
castle_village_TOHO13_2,黑川城,黑川城,{=5avzU4Vd}Kurokawa,ou,,0
castle_village_TOHO14_1,一栗,一栗,{=76tvhW5p}Ichikuri,ou,,0
castle_village_TOHO14_2,矶田,矶田,{=Z4W1hXLz}Isoda,ou,,0
castle_village_TOHO15_1,宫泽,宫泽,{=wqtco3R9}Miyazawa,ou,,0
castle_village_TOHO15_2,古川,古川,{=WyzxYdII}Furukawa,ou,,0
castle_village_TOHO16_1,佐沼,佐沼,{=nWaehi3F}Sanuma,ou,,0
castle_village_TOHO16_2,松崎,松崎,{=hodlaZbm}Matsuzaki,ou,,0
castle_village_TOHO17_1,尾花泽,尾花泽,{=9FV8t8dZ}Obanazawa,ou,,0
castle_village_TOHO17_2,延泽,延泽,{=pJZ7r6bs}Nobesawa,ou,,0
castle_village_TOHO18_1,象潟,象潟,{=Zofovajl}Kisakata,ou,,0
castle_village_TOHO18_2,庭月,庭月,{=UKEAbrPY}Niwatsuki,ou,,0
castle_village_TOHO19_1,赤尾津,赤尾津,{=Slnm1ecp}Akozu,ou,,0
castle_village_TOHO19_2,金浦,金浦,{=ocaoj1QX}Konoura,ou,,0
castle_village_TOHO20_1,岩崎,岩崎,{=vjlhfzst}Iwasaki,ou,,0
castle_village_TOHO20_2,汤泽,汤泽,{=1soJweIO}Yuzawa,ou,,0
castle_village_TOHO21_1,猪冈,猪冈,{=Izs9VpaL}Inooka,ou,,0
castle_village_TOHO21_2,锅仓,锅仓,{=6gi0UGoC}Nabekura,ou,,0
castle_village_TOHO22_1,唐桑,唐桑,{=BONgbdKq}Karakuwa,ou,,0
castle_village_TOHO22_2,气仙沼,气仙沼,{=hEKTynbL}Kesennuma,ou,,0
castle_village_TOHO23_1,远野,远野,{=7CRT9rFq}Tono,ou,,0
castle_village_TOHO23_2,大槌,大槌,{=7wjzzonU}Otsuchi,ou,,0
castle_village_TOHO24_1,田锁,田锁,{=UogO5FoZ}Takusari,ou,,0
castle_village_TOHO24_2,宫古,宫古,{=5c3BJNVM}Miyako,ou,,0
castle_village_TOHO25_1,不来方,不来方,{=pbXTKvQy}Kozukata,ou,,0
castle_village_TOHO25_2,鸟谷崎,鸟谷崎,{=AzsAhFFD}Toyagasaki,ou,,0
castle_village_TOHO26_1,楢冈,楢冈,{=FVZd8Tl0}Naraoka,ou,,0
castle_village_TOHO26_2,户卷,户卷,{=o9liYcr7}Tomaki,ou,,0
castle_village_TOHO27_1,能代,能代,{=YxF2cu41}Noshiro,ou,,0
castle_village_TOHO27_2,米内泽,米内泽,{=0V9ZvruS}Yonaizawa,ou,,0
castle_village_TOHO28_1,花冈,花冈,{=uces05JF}Hanaoka,ou,,0
castle_village_TOHO28_2,杉泽,杉泽,{=YlXMYatL}Sugisawa,ou,,0
castle_village_TOHO29_1,常保寺,常保寺,{=QZ9ZAS3I}Joho-ji,ou,,0
castle_village_TOHO29_2,葛卷,葛卷,{=kcAqbMj0}Kuzumaki,ou,,0
castle_village_TOHO30_1,久慈,久慈,{=IrLmW3mx}Kuji,ou,,0
castle_village_TOHO30_2,玉川,玉川,{=uk7bwWFE}Tamagawa,ou,,0
castle_village_TOHO31_1,五户,五户,{=FPRIRmVI}Gonohe,ou,,0
castle_village_TOHO31_2,八户,八户,{=pAmrC57D}Hachinohe,ou,,0
castle_village_TOHO32_1,横浜,横浜,{=j8k6HP7X}Yokohama,ou,,0
castle_village_TOHO32_2,野边地,野边地,{=aUExdpE1}Nobeji,ou,,0
castle_village_TOHO33_1,鲹泽,鲹泽,{=0gDY3o31}Ajigasawa,ou,,0
castle_village_TOHO33_2,一町田,一町田,{=2YQh9dGU}Itchoda,ou,,0
castle_village_TOHO34_1,油川,油川,{=EUW4qdGe}Aburakawa,ou,,0
castle_village_TOHO34_2,广田,广田,{=hXqRZVEA}Hirota,ou,,0
castle_village_TOHO35_1,大畑,大畑,{=w65n9Jva}Ohata,ou,,0
castle_village_TOHO35_2,田边,田边,{=I64Wuxzl}Tanabe,ou,,0
